time,phase,step,severity,created_by,fixed_by,model_tier,model,provider,pass,problem,action,outcome,chat_id,version_id,lineage_hash,scaffold_id,serialize_mode,style_direction,file,fixer,resolved
2026-04-20T02:36:09.718Z,phase-3,Verifier-pass,info,verifier-pass,-,pro,-,-,-,"blocking=0, quality=0",Read-only kvalitetsgranskning,OK,76ae6530-7407-46c9-b8aa-b018fb51cf82,-,-,landing-page,-,corporate-grid,-,-,false
2026-04-20T03:47:14.454Z,phase-3,Autofix: scroll-smooth-css-fixer,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Replaced scroll-behavior: smooth with scroll-behavior: auto in CSS for preview compatibility,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/globals.css,scroll-smooth-css-fixer,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: jsx-checker,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing import for <HTMLDivElement>,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,components/reveal.tsx,jsx-checker,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: jsx-checker,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing import for <ContactValues>,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,components/contact-form.tsx,jsx-checker,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for Button,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,components/site-header.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing React hooks: useState,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,components/site-header.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: cn-import-fixer,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing cn import from @/lib/utils,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,components/site-header.tsx,cn-import-fixer,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing import for Link,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,components/site-footer.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: local-symbol-import-fixer,info,deterministic-autofix,deterministic-autofix,max,-,-,-,"Added missing local symbol imports: navigationItems, siteDetails",Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,components/site-footer.tsx,local-symbol-import-fixer,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: react-type-import-fixer,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing React type imports: ReactNode,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/layout.tsx,react-type-import-fixer,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for Button,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing import for Link,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for Badge,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/meny/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for Card,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/meny/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for CardHeader,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/meny/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for CardTitle,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/meny/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for CardDescription,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/meny/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for CardContent,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/meny/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for Separator,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/meny/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for Button,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/meny/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing import for Link,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/meny/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing import for Metadata,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/meny/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: jsx-checker,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing import for <Reveal>,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/meny/page.tsx,jsx-checker,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for Badge,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/om-oss/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for Card,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/om-oss/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for CardHeader,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/om-oss/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for CardTitle,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/om-oss/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for CardContent,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/om-oss/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for CardDescription,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/om-oss/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for Button,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/om-oss/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing import for Link,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/om-oss/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing import for Metadata,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/om-oss/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: jsx-checker,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing import for <Reveal>,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/om-oss/page.tsx,jsx-checker,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for Badge,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/kontakt/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for Card,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/kontakt/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for CardHeader,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/kontakt/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for CardTitle,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/kontakt/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for CardDescription,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/kontakt/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for CardContent,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/kontakt/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing shadcn import for Button,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/kontakt/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing import for Link,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,app/kontakt/page.tsx,import-validator,true
2026-04-20T03:47:14.454Z,phase-3,Autofix,info,deterministic-autofix,deterministic-autofix,max,-,-,-,"40 fix(ar), 4 varning(ar)",Deterministisk autofix (sammanfattning),OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,-,-,-
2026-04-20T03:47:14.480Z,phase-3,Autofix,warning,deterministic-autofix,-,-,-,-,-,Mycket fixar (50),Notering: instabilitet i generering,Varning,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,-,-,-
2026-04-20T03:47:39.439Z,phase-3,Verifier-pass,warning,verifier-pass,-,-,-,-,-,"blocking=2, quality=3",Read-only kvalitetsgranskning,Signaler,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,-,-,false
2026-04-20T03:47:39.439Z,phase-3,Verifier: invalid-import-html-div-element,warning,verifier-pass,-,-,-,-,-,"`components/reveal.tsx` imports `HTMLDivElement` from `@/components/html-div-element` (`import HTMLDivElement from ""@/components/html-div-element""`). This is a built-in DOM type and should not be imported as a module; this will fail type-check/build (module not found and/or invalid type usage in `useRef<HTMLDivElement | null>`).",Blockerande kvalitetssignal,Signaler,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,-,-,false
2026-04-20T03:47:39.439Z,phase-3,Verifier: duplicate-identifier-contact-values,warning,verifier-pass,-,-,-,-,-,"`components/contact-form.tsx` has a conflicting symbol: `import ContactValues from ""@/components/contact-values""` and later `type ContactValues = z.infer<typeof contactSchema>;`. This creates a duplicate identifier and likely also a missing-module error for `@/components/contact-values`, causing TypeScript/build failure.",Blockerande kvalitetssignal,Signaler,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,-,-,false
2026-04-20T03:47:39.439Z,phase-3,Verifier: canonical-set-to-root-globally,info,verifier-pass,-,-,-,-,-,"`app/layout.tsx` sets `alternates.canonical: ""/""` at the root metadata level. Unless overridden per page, this can make all routes canonicalize to the homepage, hurting SEO for `/meny`, `/om-oss`, and `/kontakt`.",Kvalitetssignal,Signaler,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,-,-,false
2026-04-20T03:47:39.439Z,phase-3,Verifier: sitemap-includes-redirecting-url,info,verifier-pass,-,-,-,-,-,"`app/sitemap.ts` includes `${siteDetails.siteUrl}/om`, but `app/om/page.tsx` immediately redirects to `/om-oss`. Including redirecting URLs in sitemap is suboptimal for crawl efficiency and SEO clarity.",Kvalitetssignal,Signaler,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,-,-,false
2026-04-20T03:47:39.439Z,phase-3,Verifier: img-tags-instead-of-next-image,info,verifier-pass,-,-,-,-,-,"Multiple pages/components (`app/page.tsx`, `app/meny/page.tsx`, `app/om-oss/page.tsx`, `app/kontakt/page.tsx`) use raw `<img>` for large hero/gallery assets. This misses Next.js image optimization features (responsive sizing, optimization, and better LCP/CLS handling).",Kvalitetssignal,Signaler,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,-,-,false
2026-04-20T03:47:39.574Z,phase-3,Filreparation (preflight),info,preflight,deterministic-autofix,-,-,-,-,1 reparation(er),Deterministisk filreparation,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,52b79b36-40d2-4d04-8015-6328f53626f6,f7bfef6cac9141424ca3f335e3e9f28a1db058218d8f3f123084033424fdc274,landing-page,structural,nature-flow,-,deterministic-autofix,true
2026-04-20T03:47:42.079Z,phase-3,Preflight,error,preflight,-,-,-,-,-,0 preflight-fel,Version misslyckades i preflight,Misslyckades,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,d92da0a3-bf0a-4299-b3e9-06fd72dceee0,3fa90e021db0aa4c2b4fa0936955dafa39d50972987442cbb68a55b13a6254c7,landing-page,structural,nature-flow,-,-,false
2026-04-20T03:51:55.718Z,phase-3,Autofix: import-validator,info,deterministic-autofix,deterministic-autofix,max,-,-,-,Added missing import for Metadata,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,-,-,landing-page,-,warm-local,app/meny/page.tsx,import-validator,true
2026-04-20T03:51:55.718Z,phase-3,Autofix,info,deterministic-autofix,deterministic-autofix,max,-,-,-,"1 fix(ar), 0 varning(ar)",Deterministisk autofix (sammanfattning),OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,-,-,landing-page,-,warm-local,-,-,-
2026-04-20T03:52:11.854Z,phase-3,Verifier-pass,info,verifier-pass,-,max,-,-,-,"blocking=0, quality=3",Read-only kvalitetsgranskning,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,-,-,landing-page,-,warm-local,-,-,false
2026-04-20T03:52:11.854Z,phase-3,Verifier: next-image-usage,info,verifier-pass,-,max,-,-,-,"`app/meny/page.tsx` uses multiple raw `<img>` elements for key content/hero imagery. In Next.js marketing pages, this misses built-in optimization (responsive sizing, modern formats, lazy behavior controls) and can hurt LCP/CLS compared with `next/image`.",Kvalitetssignal,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,-,-,landing-page,-,warm-local,-,-,false
2026-04-20T03:52:11.854Z,phase-3,Verifier: fragile-tailwind-spacing-tokens,info,verifier-pass,-,max,-,-,-,"`app/meny/page.tsx` uses spacing utility classes like `pb-18`, `pt-18`, and `py-18` (e.g., `sm:pb-18`, `py-18`). These are non-default Tailwind spacing tokens unless explicitly extended in config, so they may silently no-op and cause inconsistent layout in production.",Kvalitetssignal,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,-,-,landing-page,-,warm-local,-,-,false
2026-04-20T03:52:11.854Z,phase-3,Verifier: theme-provider-scope,info,verifier-pass,-,max,-,-,-,"In `app/layout.tsx`, `ThemeProvider` wraps only `{children}` inside `<main>`, while `<SiteHeader />` and `<SiteFooter />` are outside provider scope. This is fragile for any header/footer theme-aware UI and can lead to inconsistent theming behavior across shared layout regions.",Kvalitetssignal,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,-,-,landing-page,-,warm-local,-,-,false
2026-04-20T03:58:32.962Z,phase-3,Autofix: jsx-checker,info,deterministic-autofix,deterministic-autofix,pro,-,-,-,Added missing import for <RapierRigidBody>,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,-,-,landing-page,-,warm-local,components/coffee-bean-body.tsx,jsx-checker,true
2026-04-20T03:58:32.962Z,phase-3,Autofix: jsx-checker,info,deterministic-autofix,deterministic-autofix,pro,-,-,-,Added default export for CoffeeBeanBody,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,-,-,landing-page,-,warm-local,components/coffee-bean-body.tsx,jsx-checker,true
2026-04-20T03:58:32.962Z,phase-3,Autofix: dep-completer,info,deterministic-autofix,deterministic-autofix,pro,-,-,-,Pinned 1 missing dependency in package.json,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,-,-,landing-page,-,warm-local,package.json,dep-completer,true
2026-04-20T03:58:32.962Z,phase-3,Autofix: duplicate-import-binding-fixer,info,deterministic-autofix,deterministic-autofix,pro,-,-,-,[pass 2] Removed duplicate import bindings: RapierRigidBody,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,-,-,landing-page,-,warm-local,components/coffee-bean-body.tsx,duplicate-import-binding-fixer,true
2026-04-20T03:58:32.962Z,phase-3,Autofix: jsx-checker,info,deterministic-autofix,deterministic-autofix,pro,-,-,-,[pass 2] Added missing import for <RapierRigidBody>,Deterministisk autofix,OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,-,-,landing-page,-,warm-local,components/coffee-bean-body.tsx,jsx-checker,true
2026-04-20T03:58:32.962Z,phase-3,Autofix,info,deterministic-autofix,deterministic-autofix,pro,-,-,-,"5 fix(ar), 1 varning(ar)",Deterministisk autofix (sammanfattning),OK,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,-,-,landing-page,-,warm-local,-,-,-
2026-04-20T03:58:36.097Z,phase-3,Verifier-pass,warning,verifier-pass,-,pro,-,-,-,"blocking=1, quality=0",Read-only kvalitetsgranskning,Signaler,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,-,-,landing-page,-,warm-local,-,-,false
2026-04-20T03:58:36.097Z,phase-3,Verifier: import-name-conflict-rapier-rigid-body,warning,verifier-pass,-,pro,-,-,-,"`components/coffee-bean-body.tsx` imports `RapierRigidBody` twice with the same identifier: once as a type from `@react-three/rapier` (`import { RigidBody, type RapierRigidBody } ...`) and again as a default import from `@/components/rapier-rigid-body`. This causes an identifier conflict/redeclaration and likely TypeScript/build failure.",Blockerande kvalitetssignal,Signaler,dc10a6e5-c8b8-4dfa-8b06-cea2a36452ae,-,-,landing-page,-,warm-local,-,-,false
